462639 100
0 0.01 20000000 5 8
0 -4.43925868123e-003  5.82752642315e-004  1.85411218784e-004  2.21932083436e-002
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
         15800000  -9.306157e-013 -3.076564e-016 5.408404e-016 -1.406429e-015
         16000000  -5.656377e-013 -3.076564e-016 5.371778e-016 -6.250796e-016
         16200000  -8.477728e-013 -3.369570e-016 5.994416e-016 -9.376194e-016
         16400000  -9.071696e-013 -3.516073e-016 5.933373e-016 -1.562699e-016
         16600000  -8.385897e-013 -3.516073e-016 5.835704e-016 -4.688097e-016
         16800000  -8.823558e-013 -3.809079e-016 6.372882e-016 -1.250159e-015
         17000000  -5.052640e-013 -3.760245e-016 6.812391e-016 -7.813495e-016
         17200000  -9.048250e-013 -3.516073e-016 6.897851e-016 -7.813495e-016
         17400000  -9.482003e-013 -3.418404e-016 6.604845e-016 -1.562699e-016
         17600000  -8.841143e-013 -3.027729e-016 6.629262e-016 -6.250796e-016
         17800000  -7.565283e-013 -3.662576e-016 6.983311e-016 -2.187779e-015
         18000000  -6.215177e-013 -3.711410e-016 6.763557e-016 -1.562699e-015
         18200000  -1.147492e-012 -3.271901e-016 6.092085e-016 -1.250159e-015
         18400000  -1.324901e-012 -3.516073e-016 5.847913e-016 -2.344049e-015
         18600000  -1.042376e-012 -3.174232e-016 5.982207e-016 -2.812858e-015
         18800000  -1.182466e-012 -3.076564e-016 5.933373e-016 -3.437938e-015
         19000000  -1.067580e-012 -3.027729e-016 5.603741e-016 -4.063018e-015
         19200000  -1.203372e-012 -2.881226e-016 5.774661e-016 -4.219287e-015
         19400000  -1.282503e-012 -3.223067e-016 5.628158e-016 -5.781986e-015
         19600000  -1.251632e-012 -2.881226e-016 5.750244e-016 -4.219287e-015
         19800000  -1.278595e-012 -3.027729e-016 5.847913e-016 -4.688097e-015
         20000000  -1.261597e-012 -2.881226e-016 5.738036e-016 -4.844367e-015
         20200000  -1.261401e-012 -2.881226e-016 6.031042e-016 -3.437938e-015
         20400000  -1.245771e-012 -3.125398e-016 6.824600e-016 -3.750478e-015
         20600000  -1.277228e-012 -2.685889e-016 7.129814e-016 -2.031509e-015
         20800000  -1.353232e-012 -2.930061e-016 7.630366e-016 -1.562699e-015
         21000000  -1.079499e-012 -2.978895e-016 7.471655e-016 -6.250796e-016
         21200000  -1.066212e-012 -2.197546e-016 7.435029e-016 7.813495e-016
         21400000  -9.526942e-013 -1.904539e-016 6.617054e-016 1.562699e-016
         21600000  -8.653574e-013 -2.051042e-016 6.873434e-016 6.250796e-016
         21800000  -9.038481e-013 -2.002208e-016 6.739140e-016 9.376194e-016
         22000000  -9.468326e-013 -1.953374e-016 7.959998e-016 1.562699e-015
         22200000  -8.909527e-013 -1.904539e-016 7.789078e-016 1.093889e-015
         22400000  -8.598866e-013 -1.611533e-016 7.544906e-016 4.375557e-015
         22600000  -8.671158e-013 -2.002208e-016 8.399507e-016 2.969128e-015
         22800000  -8.421066e-013 -2.002208e-016 7.776869e-016 3.125398e-015
         23000000  -8.200282e-013 -1.611533e-016 7.837912e-016 2.656588e-015
         23200000  -8.161205e-013 -1.611533e-016 6.910060e-016 3.125398e-015
         23400000  -8.995496e-013 -1.709202e-016 7.117606e-016 2.812858e-015
         23600000  -7.858359e-013 -1.513865e-016 7.154232e-016 3.125398e-015
         23800000  -7.004529e-013 -1.220859e-016 6.812391e-016 2.500318e-015
         24000000  -6.871668e-013 -1.220859e-016 6.055459e-016 2.500318e-015
         24200000  -1.233071e-012 -8.790182e-017 5.615950e-016 2.187779e-015
         24400000  -6.891207e-013 -1.367362e-016 4.614846e-016 3.125398e-016
         24600000  -7.430467e-013 -1.269693e-016 4.285214e-016 3.125398e-016
         24800000  -6.734899e-013 -1.220859e-016 4.285214e-016 -7.813495e-016
         25000000  -7.115899e-013 -1.367362e-016 4.443925e-016 -7.813495e-016
         25200000  -7.676652e-013 -1.660368e-016 4.163128e-016 -4.688097e-016
         25400000  -1.240495e-012 -1.855705e-016 4.248588e-016 -9.376194e-016
         25600000  -7.754805e-013 -1.562699e-016 3.674784e-016 -6.250796e-016
         25800000  -7.026022e-013 -1.025521e-016 3.186441e-016 -1.562699e-015
         26000000  -7.397252e-013 -1.513865e-016 3.259693e-016 -1.875239e-015
         26200000  -8.393712e-013 -1.367362e-016 3.296318e-016 -1.875239e-015
         26400000  -8.317512e-013 -1.465030e-016 3.882330e-016 -6.250796e-016
         26600000  -8.319466e-013 -1.074356e-016 3.552699e-016 -9.376194e-016
         26800000  -7.401160e-013 -1.416196e-016 4.273005e-016 -9.376194e-016
         27000000  -8.284297e-013 -1.465030e-016 4.248588e-016 -1.718969e-015
         27200000  -8.999404e-013 -1.758036e-016 3.784662e-016 -2.969128e-015
         27400000  -9.052158e-013 -2.539386e-016 4.871226e-016 -3.750478e-015
         27600000  -7.973636e-013 -2.783558e-016 4.883435e-016 -6.250796e-015
         27800000  -7.000622e-013 -2.783558e-016 5.249692e-016 -6.250796e-015
         28000000  -7.395298e-013 -2.734723e-016 5.738036e-016 -5.625717e-015
         28200000  -9.439019e-013 -2.637055e-016 5.750244e-016 -6.094526e-015
         28400000  -9.347188e-013 -2.490552e-016 5.335152e-016 -6.719606e-015
         28600000  -7.356221e-013 -2.099877e-016 5.628158e-016 -6.250796e-015
         28800000  -6.729038e-013 -1.513865e-016 5.029938e-016 -6.250796e-015
         29000000  -3.450488e-013 -1.660368e-016 4.761349e-016 -6.407066e-015
         29200000  -4.622794e-013 -1.318527e-016 4.675889e-016 -4.375557e-015
         29400000  -8.012713e-013 -1.220859e-016 4.883435e-016 -3.906748e-015
         29600000  -4.296502e-013 -1.465030e-016 4.578220e-016 -6.563336e-015
         29800000  -2.666997e-013 -1.855705e-016 4.163128e-016 -6.875876e-015
         30000000  -2.692397e-013 -1.562699e-016 4.175337e-016 -6.250796e-015
         30200000  -3.903780e-013 -1.953374e-016 4.590428e-016 -5.938256e-015
         30400000  -2.627920e-013 -2.539386e-016 4.712514e-016 -5.313177e-015
         30600000  -3.231657e-013 -2.832392e-016 4.883435e-016 -6.094526e-015
         30800000  -2.676766e-013 -2.588220e-016 4.492760e-016 -7.657225e-015
         31000000  -1.160583e-013 -2.539386e-016 4.382882e-016 -6.094526e-015
         31200000  -3.303950e-013 -2.734723e-016 4.627054e-016 -6.875876e-015
         31400000  -3.587257e-013 -2.441717e-016 5.017729e-016 -5.469447e-015
         31600000  -3.778734e-013 -2.734723e-016 5.029938e-016 -3.906748e-015
         31800000  -2.823304e-013 -2.539386e-016 5.310735e-016 -4.531827e-015
         32000000  -5.881069e-013 -2.832392e-016 5.933373e-016 -4.531827e-015
         32200000  -5.081947e-013 -2.930061e-016 5.847913e-016 -5.000637e-015
         32400000  -7.580913e-013 -2.685889e-016 5.469447e-016 -4.688097e-015
         32600000  -4.630609e-013 -2.832392e-016 5.689201e-016 -4.219287e-015
         32800000  -3.561857e-013 -2.148711e-016 5.054355e-016 -4.063018e-015
         33000000  -3.976072e-013 -2.099877e-016 4.443925e-016 -6.250796e-015
         33200000  -5.121024e-013 -2.246380e-016 4.370674e-016 -6.719606e-015
         33400000  -4.409825e-013 -1.660368e-016 4.175337e-016 -5.625717e-015
         33600000  -4.687271e-013 -1.367362e-016 3.894539e-016 -5.469447e-015
         33800000  -3.936995e-013 -9.766869e-017 3.870122e-016 -4.219287e-015
         34000000  -6.725130e-013 -1.416196e-016 3.564907e-016 -2.969128e-015
         34200000  -8.972050e-013 -1.074356e-016 4.004416e-016 -1.093889e-015
         34400000  -9.413619e-013 -1.318527e-016 3.809079e-016 -1.718969e-015
         34600000  -1.029480e-012 -1.562699e-016 3.809079e-016 -1.406429e-015
         34800000  -9.745772e-013 -1.269693e-016 3.918956e-016 -3.125398e-016
         35000000  -9.118588e-013 -1.123190e-016 3.992208e-016 2.031509e-015
         35200000  -9.638311e-013 -1.123190e-016 4.260797e-016 1.718969e-015
         35400000  -1.020883e-012 -8.301839e-017 3.857913e-016 3.125398e-015
         35600000  -9.857141e-013 -4.883435e-017 3.894539e-016 3.906748e-015
         35800000  -9.816110e-013 -2.930061e-017 4.199754e-016 3.906748e-015
         36000000  -6.977176e-013 -1.465030e-017 4.224171e-016 2.969128e-015
         36200000  -8.645758e-013 4.883435e-018 4.358465e-016 5.000637e-015
         36400000  -6.043238e-013 2.930061e-017 4.163128e-016 5.781986e-015
         36600000  -8.311651e-013 1.953374e-017 4.041042e-016 6.563336e-015
         36800000  -7.444144e-013 3.906748e-017 3.845705e-016 6.250796e-015
         37000000  -7.875944e-013 4.395091e-017 4.004416e-016 6.875876e-015
         37200000  -7.889621e-013 3.906748e-017 4.321840e-016 6.407066e-015
         37400000  -7.303468e-013 9.278526e-017 3.418404e-016 7.188416e-015
         37600000  -8.862635e-013 9.766869e-017 3.784662e-016 7.032146e-015
         37800000  -1.033974e-012 8.790182e-017 4.138711e-016 8.282305e-015
         38000000  -1.200637e-012 1.025521e-016 4.102085e-016 8.907385e-015
         38200000  -1.158434e-012 1.513865e-016 4.138711e-016 9.063654e-015
         38400000  -1.203958e-012 1.562699e-016 4.309631e-016 9.532464e-015
         38600000  -1.188718e-012 1.513865e-016 4.492760e-016 9.688734e-015
         38800000  -1.092003e-012 1.318527e-016 4.285214e-016 9.063654e-015
         39000000  -1.177582e-012 1.709202e-016 3.552699e-016 9.063654e-015
         39200000  -1.088682e-012 1.513865e-016 3.613742e-016 7.344686e-015
         39400000  -1.165859e-012 1.172024e-016 3.564907e-016 7.032146e-015
         39600000  -1.132057e-012 5.371778e-017 4.102085e-016 6.094526e-015
         39800000  -1.040813e-012 3.906748e-017 3.882330e-016 5.938256e-015
         40000000  -1.276837e-012 2.441717e-017 3.479447e-016 5.938256e-015
         40200000  -1.260425e-012 4.395091e-017 3.601533e-016 4.688097e-015
         40400000  -1.409894e-012 1.953374e-017 3.247484e-016 5.469447e-015
         40600000  -1.476715e-012 6.836808e-017 3.650367e-016 5.625717e-015
         40800000  -1.321775e-012 9.766869e-017 3.662576e-016 6.407066e-015
         41000000  -1.434903e-012 7.325152e-017 3.772453e-016 6.563336e-015
         41200000  -1.443890e-012 8.301839e-017 3.528281e-016 6.094526e-015
         41400000  -1.369644e-012 8.790182e-017 3.357361e-016 5.938256e-015
         41600000  -1.364955e-012 9.766869e-017 3.198650e-016 5.469447e-015
         41800000  -1.201614e-012 1.416196e-016 3.503864e-016 6.094526e-015
         42000000  -1.487461e-012 5.371778e-017 3.992208e-016 4.688097e-015
         42200000  -1.550766e-012 1.074356e-016 3.821288e-016 4.844367e-015
         42400000  -1.536698e-012 8.301839e-017 3.284110e-016 4.688097e-015
         42600000  -1.550375e-012 9.278526e-017 3.491656e-016 3.750478e-015
         42800000  -1.325097e-012 7.813495e-017 3.760245e-016 4.375557e-015
         43000000  -1.557409e-012 5.371778e-017 3.931165e-016 5.156907e-015
         43200000  -1.543927e-012 1.465030e-017 3.906748e-016 3.594208e-015
         43400000  -1.557018e-012 -9.766869e-018 3.857913e-016 5.156907e-015
         43600000  -1.574407e-012 1.953374e-017 3.992208e-016 5.625717e-015
         43800000  -1.255540e-012 3.418404e-017 4.138711e-016 5.000637e-015
         44000000  -1.545295e-012 7.813495e-017 4.541594e-016 5.000637e-015
         44200000  -1.592773e-012 7.813495e-017 4.846809e-016 4.375557e-015
         44400000  -4.505563e-013 9.766869e-017 5.139815e-016 5.469447e-015
         44600000  -1.554869e-012 1.025521e-016 6.031042e-016 4.688097e-015
         44800000  -1.168008e-012 8.790182e-017 6.397299e-016 5.000637e-015
         45000000  -1.078717e-012 1.172024e-016 7.166440e-016 4.219287e-015
         45200000  -1.689879e-012 1.367362e-016 7.190857e-016 4.531827e-015
         45400000  -1.609772e-012 1.855705e-016 7.154232e-016 4.688097e-015
         45600000  -1.589843e-012 2.148711e-016 6.763557e-016 4.375557e-015
         45800000  -1.151400e-012 2.344049e-016 6.275213e-016 4.063018e-015
         46000000  -1.479255e-012 2.588220e-016 5.823496e-016 4.063018e-015
         46200000  -1.569523e-012 2.441717e-016 4.700306e-016 4.531827e-015
         46400000  -1.620713e-012 2.099877e-016 4.773557e-016 2.500318e-015
         46600000  -1.603324e-012 2.392883e-016 5.152023e-016 2.500318e-015
         46800000  -1.119162e-012 2.246380e-016 4.907852e-016 3.594208e-015
         47000000  -1.579683e-012 1.904539e-016 4.578220e-016 2.656588e-015
         47200000  -1.600198e-012 1.416196e-016 4.273005e-016 2.031509e-015
         47400000  -1.557800e-012 1.953374e-016 4.517177e-016 2.500318e-015
         47600000  -1.400515e-012 1.660368e-016 4.199754e-016 3.594208e-015
         47800000  -1.195557e-012 1.904539e-016 4.016625e-016 3.281668e-015
         48000000  -1.561316e-012 2.344049e-016 3.809079e-016 4.063018e-015
         48200000  -1.602347e-012 2.197546e-016 3.735827e-016 3.437938e-015
         48400000  -1.588866e-012 2.099877e-016 3.223067e-016 2.344049e-015
         48600000  -1.409698e-012 2.441717e-016 3.015521e-016 3.437938e-015
         48800000  -1.275078e-012 2.539386e-016 2.856809e-016 3.750478e-015
         49000000  -1.586912e-012 2.099877e-016 2.856809e-016 2.500318e-015
         49200000  -1.603910e-012 2.197546e-016 2.820183e-016 2.500318e-015
         49400000  -1.157848e-012 2.148711e-016 3.381778e-016 2.812858e-015
         49600000  -1.582613e-012 2.246380e-016 3.870122e-016 2.031509e-015
         49800000  -1.257494e-012 2.588220e-016 4.016625e-016 2.187779e-015
         50000000  -1.608404e-012 2.539386e-016 4.504968e-016 1.875239e-015
         50200000  -1.634781e-012 2.832392e-016 4.578220e-016 2.812858e-015
         50400000  -1.619150e-012 3.027729e-016 4.077668e-016 2.187779e-015
         50600000  -1.623253e-012 2.978895e-016 4.566011e-016 6.250796e-016
         50800000  -1.439983e-012 3.076564e-016 5.152023e-016 1.875239e-015
         51000000  -1.604301e-012 3.320735e-016 5.383987e-016 2.187779e-015
         51200000  -1.655296e-012 3.320735e-016 5.090980e-016 2.812858e-015
         51400000  -1.584763e-012 3.320735e-016 4.981103e-016 3.906748e-015
         51600000  -1.448775e-012 3.809079e-016 4.993312e-016 5.469447e-015
         51800000  -1.471830e-012 3.760245e-016 5.322944e-016 7.188416e-015
         52000000  2.434489e-013 3.613742e-016 6.006624e-016 7.032146e-015
         52200000  -1.640643e-012 4.150919e-016 5.493864e-016 7.344686e-015
         52400000  -1.626184e-012 4.102085e-016 5.054355e-016 6.719606e-015
         52600000  -1.620323e-012 4.443925e-016 4.492760e-016 6.407066e-015
         52800000  -1.453269e-012 4.248588e-016 3.662576e-016 8.126035e-015
         53000000  -1.646309e-012 4.834600e-016 3.393987e-016 9.219924e-015
         53200000  -1.640056e-012 4.688097e-016 3.259693e-016 9.845004e-015
         53400000  -1.606450e-012 4.248588e-016 3.125398e-016 6.719606e-015
         53600000  -1.262769e-012 4.346257e-016 3.503864e-016 7.032146e-015
         53800000  -1.473198e-012 3.809079e-016 3.601533e-016 5.625717e-015
         54000000  -2.154113e-012 3.955582e-016 3.088772e-016 7.969765e-015
         54200000  -1.658813e-012 3.809079e-016 3.296318e-016 8.751115e-015
         54400000  -1.654906e-012 4.053251e-016 2.832392e-016 9.532464e-015
         54600000  -1.850290e-012 3.906748e-016 3.467239e-016 1.015754e-014
         54800000  -1.473198e-012 4.443925e-016 3.613742e-016 1.093889e-014
         55000000  -1.677375e-012 4.443925e-016 3.479447e-016 1.234532e-014
         55200000  -1.645332e-012 4.102085e-016 3.784662e-016 1.156397e-014
         55400000  -1.607036e-012 3.711410e-016 4.370674e-016 1.109516e-014
         55600000  -1.782296e-012 3.516073e-016 4.334048e-016 1.156397e-014
         55800000  -1.609967e-012 3.613742e-016 4.639263e-016 1.062635e-014
         56000000  -1.890734e-012 3.809079e-016 4.382882e-016 1.218905e-014
         56200000  -1.805742e-012 3.760245e-016 4.944477e-016 1.281413e-014
         56400000  -1.211188e-012 3.516073e-016 5.469447e-016 1.312667e-014
         56600000  -1.855370e-012 3.418404e-016 5.176441e-016 1.234532e-014
         56800000  -1.586716e-012 3.613742e-016 4.932269e-016 1.312667e-014
         57000000  -1.782101e-012 3.760245e-016 4.932269e-016 1.265786e-014
         57200000  -1.800272e-012 4.346257e-016 4.456134e-016 1.250159e-014
         57400000  -1.743610e-012 4.297422e-016 4.822392e-016 1.375175e-014
         57600000  -1.793433e-012 4.297422e-016 4.541594e-016 1.437683e-014
         57800000  -1.553306e-012 4.053251e-016 4.639263e-016 1.406429e-014
         58000000  -1.804570e-012 4.346257e-016 4.785766e-016 1.281413e-014
         58200000  -2.311202e-012 4.199754e-016 5.042146e-016 1.328294e-014
         58400000  -1.774285e-012 4.346257e-016 4.932269e-016 1.343921e-014
         58600000  -1.765298e-012 4.395091e-016 4.932269e-016 1.343921e-014
         58800000  -1.445063e-012 3.906748e-016 5.188649e-016 1.265786e-014
         59000000  -1.751230e-012 4.541594e-016 5.847913e-016 1.437683e-014
         59200000  -1.706487e-012 4.590428e-016 5.689201e-016 1.437683e-014
         59400000  -1.583395e-012 4.346257e-016 6.201962e-016 1.312667e-014
         59600000  -1.612116e-012 4.004416e-016 5.884539e-016 1.218905e-014
         59800000  -1.439983e-012 4.395091e-016 5.249692e-016 1.375175e-014
         60000000  -1.958924e-012 4.590428e-016 5.005520e-016 1.328294e-014
         60200000  -2.003276e-012 4.150919e-016 5.249692e-016 1.234532e-014
         60400000  -1.983737e-012 4.492760e-016 5.286318e-016 1.281413e-014
         60600000  -2.010114e-012 4.492760e-016 5.664784e-016 1.218905e-014
         60800000  -1.575775e-012 4.102085e-016 6.116502e-016 1.281413e-014
         61000000  -1.963027e-012 4.395091e-016 5.335152e-016 1.297040e-014
         61200000  -2.040399e-012 4.492760e-016 5.664784e-016 1.453310e-014
         61400000  -2.072442e-012 5.029938e-016 5.652575e-016 1.406429e-014
         61600000  -2.127931e-012 4.541594e-016 5.249692e-016 1.359548e-014
         61800000  -1.413215e-012 4.736931e-016 4.968895e-016 1.422056e-014
         62000000  -2.154699e-012 5.176441e-016 4.578220e-016 1.562699e-014
         62200000  -2.126954e-012 5.176441e-016 4.285214e-016 1.562699e-014
         62400000  -1.949741e-012 5.225275e-016 4.199754e-016 1.609580e-014
         62600000  -2.171893e-012 4.932269e-016 5.005520e-016 1.578326e-014
         62800000  -1.361047e-012 5.029938e-016 4.871226e-016 1.500191e-014
         63000000  -2.642378e-012 5.029938e-016 4.810183e-016 1.531445e-014
         63200000  -1.843451e-012 5.176441e-016 5.054355e-016 1.453310e-014
         63400000  -2.137114e-012 5.615950e-016 5.457238e-016 1.531445e-014
         63600000  -2.271148e-012 5.567115e-016 5.921164e-016 1.640834e-014
         63800000  -1.436661e-012 5.567115e-016 5.420612e-016 1.687715e-014
         64000000  -2.617369e-012 5.713618e-016 5.701410e-016 1.656461e-014
         64200000  -2.624012e-012 5.322944e-016 5.054355e-016 1.453310e-014
         64400000  -2.607991e-012 5.567115e-016 5.286318e-016 1.562699e-014
         64600000  -2.565983e-012 5.469447e-016 5.359569e-016 1.500191e-014
         64800000  -1.451315e-012 5.420612e-016 4.834600e-016 1.734596e-014
         65000000  -2.437811e-012 5.567115e-016 5.237484e-016 1.828358e-014
         65200000  -2.295180e-012 5.567115e-016 5.823496e-016 1.937747e-014
         65400000  -2.232071e-012 5.957790e-016 5.274109e-016 1.859612e-014
         65600000  -2.241254e-012 6.250796e-016 5.322944e-016 1.906493e-014
         65800000  -1.397389e-012 6.348465e-016 5.139815e-016 1.922120e-014
         66000000  -2.161733e-012 6.153127e-016 5.078772e-016 1.843985e-014
         66200000  -2.097842e-012 6.250796e-016 5.591533e-016 1.797104e-014
         66400000  -2.241645e-012 6.201962e-016 5.579324e-016 1.843985e-014
         66600000  -2.208039e-012 6.836808e-016 5.762453e-016 1.984628e-014
         66800000  -1.498207e-012 6.983311e-016 5.750244e-016 2.062763e-014
         67000000  -1.872368e-012 7.080980e-016 5.310735e-016 2.172152e-014
         67200000  -1.914962e-012 7.373986e-016 6.433925e-016 2.281541e-014
         67400000  -1.934305e-012 7.227483e-016 6.556011e-016 2.250287e-014
         67600000  -1.922973e-012 6.934477e-016 6.922268e-016 2.375303e-014
         67800000  -1.417123e-012 6.543802e-016 6.238588e-016 2.406557e-014
         68000000  -1.964590e-012 6.836808e-016 5.799078e-016 2.390930e-014
         68200000  -1.844819e-012 7.032146e-016 5.115398e-016 2.484691e-014
         68400000  -1.858496e-012 7.227483e-016 5.066563e-016 2.469064e-014
         68600000  4.099164e-013 7.129814e-016 4.822392e-016 2.297168e-014
         68800000  -1.234438e-012 7.569324e-016 4.920060e-016 2.328422e-014
         69000000  -1.767838e-012 7.129814e-016 5.066563e-016 2.234660e-014
