462639 100
0 0.01 5000000 5 8
0 -4.44271058702e-003  5.82753053055e-004  1.85410778926e-004  2.21926757616e-002
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
          9650000  1.209320e-005 2.832460e-016 8.912482e-017 5.000757e-015
          9700000  1.209320e-005 2.930131e-016 1.111008e-016 4.063115e-015
          9750000  1.209320e-005 2.637118e-016 1.416230e-016 3.750568e-015
          9800000  1.209320e-005 2.539447e-016 1.477274e-016 3.438020e-015
          9850000  1.209320e-005 2.344105e-016 1.147635e-016 3.594294e-015
          9900000  1.209320e-005 2.197598e-016 1.342977e-016 3.125473e-015
          9950000  1.209320e-005 2.051092e-016 1.404021e-016 3.906841e-015
         10000000  1.209320e-005 1.806914e-016 1.184261e-016 2.500378e-015
         10050000  1.209320e-005 1.855750e-016 7.569505e-017 2.187831e-015
         10100000  1.209320e-005 1.709243e-016 4.151019e-017 2.187831e-015
         10150000  1.209320e-005 1.806914e-016 8.302038e-017 2.187831e-015
         10200000  1.209320e-005 1.953421e-016 7.569505e-017 2.500378e-015
         10250000  1.209320e-005 1.855750e-016 6.348617e-017 2.656652e-015
         10300000  1.209320e-005 1.855750e-016 5.371907e-017 2.500378e-015
         10350000  1.209320e-005 1.855750e-016 7.325327e-017 2.500378e-015
         10400000  1.209320e-005 1.855750e-016 8.057860e-017 2.500378e-015
         10450000  1.209320e-005 1.904585e-016 4.883552e-017 1.875284e-015
         10500000  1.209320e-005 1.904585e-016 7.325327e-017 2.656652e-015
         10550000  1.209320e-005 1.758079e-016 8.912482e-017 1.875284e-015
         10600000  1.209320e-005 1.611572e-016 1.184261e-016 1.250189e-015
         10650000  1.209320e-005 1.562737e-016 1.025546e-016 1.250189e-015
         10700000  1.209320e-005 1.611572e-016 9.767103e-017 1.250189e-015
         10750000  1.209320e-005 1.806914e-016 1.013337e-016 1.406463e-015
         10800000  1.209320e-005 1.709243e-016 1.147635e-016 2.031557e-015
         10850000  1.209321e-005 1.709243e-016 8.546215e-017 1.875284e-015
         10900000  1.209321e-005 1.709243e-016 1.416230e-016 2.187831e-015
         10950000  1.209322e-005 1.611572e-016 1.526110e-016 1.719010e-015
         11000000  1.209320e-005 1.709243e-016 1.697034e-016 1.719010e-015
         11050000  1.209339e-005 1.806914e-016 1.819123e-016 2.187831e-015
         11100000  1.209326e-005 1.855750e-016 1.526110e-016 2.187831e-015
         11150000  1.209265e-005 1.758079e-016 1.465065e-016 2.344105e-015
         11200000  1.209323e-005 1.806914e-016 1.574945e-016 1.875284e-015
         11250000  1.209351e-005 1.709243e-016 1.306350e-016 2.344105e-015
         11300000  1.209302e-005 1.709243e-016 1.623781e-016 3.125473e-015
         11350000  1.209326e-005 1.953421e-016 1.697034e-016 3.594294e-015
         11400000  1.209350e-005 1.953421e-016 1.623781e-016 3.281747e-015
         11450000  1.209437e-005 2.051092e-016 1.599363e-016 3.750568e-015
         11500000  1.209418e-005 1.855750e-016 1.672616e-016 4.219389e-015
         11550000  4.524861e-005 2.002256e-016 1.599363e-016 3.906841e-015
         11600000  4.316196e-004 1.904585e-016 1.574945e-016 4.375662e-015
         11650000  4.059444e-004 1.904585e-016 1.477274e-016 4.063115e-015
         11700000  3.941325e-004 1.758079e-016 1.599363e-016 3.594294e-015
         11750000  4.199811e-004 1.660408e-016 1.867958e-016 3.594294e-015
         11800000  5.066314e-004 1.465065e-016 1.965630e-016 3.281747e-015
         11850000  5.212659e-004 1.367394e-016 1.916794e-016 2.656652e-015
         11900000  4.920767e-004 1.269723e-016 2.099927e-016 3.438020e-015
         11950000  5.058890e-004 1.367394e-016 1.941212e-016 3.750568e-015
         12000000  5.227547e-004 1.220888e-016 1.733661e-016 2.969199e-015
         12050000  5.347301e-004 1.220888e-016 1.916794e-016 2.969199e-015
         12100000  5.122905e-004 1.416230e-016 1.977838e-016 3.594294e-015
         12150000  5.159395e-004 1.709243e-016 2.051092e-016 4.063115e-015
         12200000  5.481125e-004 1.758079e-016 2.160972e-016 4.219389e-015
         12250000  5.432583e-004 1.709243e-016 2.405149e-016 4.063115e-015
         12300000  5.418931e-004 1.709243e-016 2.502820e-016 4.688210e-015
         12350000  5.244924e-004 1.465065e-016 2.270852e-016 4.219389e-015
         12400000  5.181681e-004 1.416230e-016 2.466194e-016 4.063115e-015
         12450000  5.168738e-004 1.465065e-016 2.649327e-016 4.375662e-015
         12500000  4.653884e-004 1.513901e-016 2.820251e-016 3.750568e-015
         12550000  4.448082e-004 1.562737e-016 2.844669e-016 3.438020e-015
         12600000  4.489702e-004 1.611572e-016 2.490611e-016 3.594294e-015
         12650000  4.498846e-004 1.855750e-016 2.832460e-016 4.844483e-015
         12700000  4.538950e-004 1.904585e-016 2.649327e-016 5.000757e-015
         12750000  4.439918e-004 1.806914e-016 2.783624e-016 5.157031e-015
         12800000  5.063223e-004 2.051092e-016 2.734789e-016 5.000757e-015
         12850000  5.086041e-004 2.099927e-016 3.210935e-016 5.782125e-015
         12900000  5.094761e-004 2.002256e-016 3.711499e-016 6.250946e-015
         12950000  5.087217e-004 1.904585e-016 3.748126e-016 6.563493e-015
         13000000  5.235050e-004 1.513901e-016 3.894632e-016 6.250946e-015
         13050000  5.260112e-004 1.611572e-016 3.919050e-016 6.719767e-015
         13100000  5.251255e-004 1.855750e-016 4.053348e-016 6.876041e-015
         13150000  5.218460e-004 1.806914e-016 3.931259e-016 7.032314e-015
         13200000  5.293232e-004 1.855750e-016 3.845797e-016 6.876041e-015
         13250000  5.218056e-004 1.855750e-016 3.858006e-016 6.407220e-015
         13300000  5.309188e-004 1.953421e-016 4.126601e-016 6.250946e-015
         13350000  4.453662e-004 1.660408e-016 4.382988e-016 6.094672e-015
         13400000  4.471947e-004 1.709243e-016 4.529494e-016 5.782125e-015
         13450000  4.477048e-004 1.758079e-016 4.822507e-016 5.625851e-015
         13500000  4.464632e-004 1.758079e-016 4.578330e-016 6.094672e-015
         13550000  4.625180e-004 1.904585e-016 4.712627e-016 6.094672e-015
         13600000  4.621383e-004 1.660408e-016 4.639374e-016 5.313304e-015
         13650000  4.759343e-004 1.758079e-016 4.529494e-016 5.625851e-015
         13700000  4.787402e-004 1.806914e-016 4.737045e-016 5.469578e-015
         13750000  4.870896e-004 1.465065e-016 4.956805e-016 5.157031e-015
         13800000  5.133847e-004 1.562737e-016 4.981223e-016 4.844483e-015
         13850000  5.104769e-004 1.513901e-016 4.895760e-016 4.844483e-015
         13900000  5.199992e-004 1.660408e-016 5.054476e-016 4.688210e-015
         13950000  5.153782e-004 1.806914e-016 4.846925e-016 4.844483e-015
         14000000  5.160534e-004 1.806914e-016 4.859134e-016 5.157031e-015
         14050000  5.157022e-004 2.051092e-016 4.505076e-016 5.000757e-015
         14100000  5.173563e-004 2.246434e-016 4.382988e-016 4.844483e-015
         14150000  5.168691e-004 2.344105e-016 4.053348e-016 4.531936e-015
         14200000  5.160817e-004 2.539447e-016 3.821379e-016 5.625851e-015
         14250000  5.177713e-004 2.539447e-016 4.065557e-016 6.094672e-015
         14300000  5.167652e-004 2.344105e-016 3.809170e-016 6.250946e-015
         14350000  5.197541e-004 2.295269e-016 4.321943e-016 6.407220e-015
         14400000  5.186389e-004 2.051092e-016 4.431823e-016 6.407220e-015
         14450000  5.160150e-004 2.002256e-016 4.456241e-016 7.032314e-015
         14500000  5.207367e-004 1.904585e-016 4.688210e-016 7.188588e-015
         14550000  5.376819e-004 2.148763e-016 4.663792e-016 7.969956e-015
         14600000  5.259770e-004 2.197598e-016 4.712627e-016 7.969956e-015
         14650000  5.195423e-004 2.051092e-016 4.969014e-016 6.876041e-015
         14700000  5.272212e-004 1.953421e-016 4.895760e-016 6.876041e-015
         14750000  5.317923e-004 2.246434e-016 5.054476e-016 7.657409e-015
         14800000  5.314849e-004 2.197598e-016 4.737045e-016 7.344862e-015
         14850000  5.199438e-004 2.197598e-016 4.944596e-016 7.032314e-015
         14900000  5.264484e-004 2.099927e-016 4.627165e-016 6.876041e-015
         14950000  5.259713e-004 2.148763e-016 4.724836e-016 6.876041e-015
         15000000  5.232398e-004 2.051092e-016 4.602747e-016 5.782125e-015
         15050000  5.173092e-004 2.197598e-016 4.334152e-016 6.407220e-015
         15100000  5.179933e-004 2.051092e-016 4.334152e-016 6.250946e-015
         15150000  5.179652e-004 2.051092e-016 4.334152e-016 5.469578e-015
         15200000  5.172221e-004 1.855750e-016 4.370779e-016 5.469578e-015
         15250000  5.176865e-004 1.904585e-016 4.651583e-016 5.313304e-015
         15300000  4.887330e-004 2.051092e-016 4.639374e-016 5.938399e-015
         15350000  4.897370e-004 2.148763e-016 4.456241e-016 5.625851e-015
         15400000  4.907672e-004 2.295269e-016 4.395196e-016 6.563493e-015
         15450000  4.916705e-004 2.539447e-016 4.346361e-016 6.407220e-015
         15500000  4.915167e-004 2.344105e-016 4.395196e-016 6.563493e-015
         15550000  4.913702e-004 2.539447e-016 4.016721e-016 7.501135e-015
         15600000  4.822563e-004 2.295269e-016 4.138810e-016 7.188588e-015
         15650000  4.844257e-004 2.392940e-016 3.833588e-016 7.032314e-015
         15700000  4.790307e-004 2.588282e-016 3.821379e-016 6.563493e-015
         15750000  4.794759e-004 2.783624e-016 4.041139e-016 7.501135e-015
         15800000  4.793072e-004 2.734789e-016 3.919050e-016 7.032314e-015
         15850000  4.784407e-004 3.027802e-016 3.626037e-016 7.032314e-015
         15900000  4.852986e-004 3.076638e-016 3.674873e-016 6.876041e-015
         15950000  4.856424e-004 2.881295e-016 3.882424e-016 7.188588e-015
         16000000  4.870069e-004 2.734789e-016 4.053348e-016 7.032314e-015
         16050000  4.870030e-004 2.832460e-016 4.395196e-016 7.032314e-015
         16100000  4.869206e-004 2.637118e-016 4.358570e-016 7.032314e-015
         16150000  4.868378e-004 2.490611e-016 4.224272e-016 7.188588e-015
         16200000  4.820245e-004 2.637118e-016 4.212063e-016 7.188588e-015
         16250000  4.779079e-004 2.441776e-016 4.407405e-016 6.094672e-015
         16300000  4.979780e-004 2.392940e-016 4.321943e-016 6.250946e-015
         16350000  4.956155e-004 2.490611e-016 4.334152e-016 6.719767e-015
         16400000  4.931553e-004 2.392940e-016 4.407405e-016 6.719767e-015
         16450000  4.933186e-004 2.392940e-016 4.761463e-016 6.876041e-015
         16500000  4.985573e-004 2.392940e-016 4.773672e-016 6.876041e-015
         16550000  4.963815e-004 2.490611e-016 4.761463e-016 6.876041e-015
         16600000  4.943627e-004 2.344105e-016 4.505076e-016 7.032314e-015
         16650000  4.927267e-004 2.295269e-016 4.395196e-016 6.719767e-015
         16700000  5.004121e-004 2.344105e-016 4.517285e-016 6.407220e-015
         16750000  5.014226e-004 2.246434e-016 4.248690e-016 6.719767e-015
         16800000  5.016558e-004 2.344105e-016 4.297525e-016 6.876041e-015
         16850000  5.003984e-004 2.392940e-016 4.480659e-016 7.813683e-015
         16900000  4.994900e-004 2.490611e-016 4.285317e-016 7.813683e-015
         16950000  5.007481e-004 2.490611e-016 4.248690e-016 8.126230e-015
         17000000  5.003991e-004 2.685953e-016 4.566121e-016 8.595051e-015
         17050000  5.003078e-004 2.734789e-016 4.492867e-016 9.220145e-015
         17100000  5.002752e-004 2.637118e-016 5.164356e-016 8.907598e-015
         17150000  5.002811e-004 2.685953e-016 4.932387e-016 8.907598e-015
